starttime	seconds	ctime	dtime	ttime	wait
Sun Nov 29 09:33:13 2015	1448785993	62	118	180	115
Sun Nov 29 09:33:28 2015	1448786008	57	123	181	123
Sun Nov 29 09:33:17 2015	1448785997	95	86	181	86
Sun Nov 29 09:35:06 2015	1448786106	62	119	181	83
Sun Nov 29 09:33:08 2015	1448785988	64	117	181	115
Sun Nov 29 09:36:40 2015	1448786200	102	79	181	79
Sun Nov 29 09:33:17 2015	1448785997	96	85	182	85
Sun Nov 29 09:37:15 2015	1448786235	58	124	182	123
Sun Nov 29 09:33:08 2015	1448785988	64	118	182	118
Sun Nov 29 09:33:26 2015	1448786006	69	114	183	114
Sun Nov 29 09:33:37 2015	1448786017	66	117	183	117
Sun Nov 29 09:37:08 2015	1448786228	93	90	183	90
Sun Nov 29 09:34:36 2015	1448786076	102	81	184	81
Sun Nov 29 09:33:24 2015	1448786004	58	126	184	126
Sun Nov 29 09:33:38 2015	1448786018	60	124	184	124
Sun Nov 29 09:33:08 2015	1448785988	66	120	186	118
Sun Nov 29 09:37:32 2015	1448786252	62	125	187	125
Sun Nov 29 09:33:07 2015	1448785987	59	128	187	127
Sun Nov 29 09:33:08 2015	1448785988	65	123	187	122
Sun Nov 29 09:33:33 2015	1448786013	68	119	187	119
Sun Nov 29 09:33:13 2015	1448785993	59	129	188	128
Sun Nov 29 09:37:08 2015	1448786228	95	94	189	94
Sun Nov 29 09:33:09 2015	1448785989	62	128	189	127
Sun Nov 29 09:33:24 2015	1448786004	58	133	191	133
Sun Nov 29 09:33:24 2015	1448786004	58	134	191	134
Sun Nov 29 09:33:02 2015	1448785982	104	87	192	87
Sun Nov 29 09:33:02 2015	1448785982	104	87	192	87
Sun Nov 29 09:33:07 2015	1448785987	62	130	192	130
Sun Nov 29 09:33:07 2015	1448785987	62	131	193	130
Sun Nov 29 09:33:13 2015	1448785993	69	126	195	126
Sun Nov 29 09:35:25 2015	1448786125	101	94	195	94
Sun Nov 29 09:34:00 2015	1448786040	83	112	195	111
Sun Nov 29 09:36:21 2015	1448786181	85	111	196	109
Sun Nov 29 09:33:30 2015	1448786010	61	135	196	135
Sun Nov 29 09:33:12 2015	1448785992	56	143	199	143
Sun Nov 29 09:33:10 2015	1448785990	63	139	202	139
Sun Nov 29 09:33:24 2015	1448786004	121	82	203	82
Sun Nov 29 09:37:08 2015	1448786228	107	95	203	95
Sun Nov 29 09:33:13 2015	1448785993	69	136	205	136
Sun Nov 29 09:35:53 2015	1448786153	57	148	205	148
Sun Nov 29 09:33:24 2015	1448786004	57	149	206	149
Sun Nov 29 09:33:24 2015	1448786004	56	150	207	150
Sun Nov 29 09:33:55 2015	1448786035	63	146	209	146
Sun Nov 29 09:33:07 2015	1448785987	66	144	210	143
Sun Nov 29 09:33:21 2015	1448786001	60	152	212	152
Sun Nov 29 09:33:07 2015	1448785987	131	81	212	81
Sun Nov 29 09:33:07 2015	1448785987	131	81	212	81
Sun Nov 29 09:33:02 2015	1448785982	110	104	214	104
Sun Nov 29 09:33:57 2015	1448786037	61	155	216	155
Sun Nov 29 09:33:05 2015	1448785985	63	153	216	152
Sun Nov 29 09:33:37 2015	1448786017	121	95	217	95
Sun Nov 29 09:33:07 2015	1448785987	62	155	217	154
Sun Nov 29 09:33:05 2015	1448785985	61	155	217	155
Sun Nov 29 09:33:38 2015	1448786018	63	154	217	154
Sun Nov 29 09:33:05 2015	1448785985	62	155	218	155
Sun Nov 29 09:33:07 2015	1448785987	63	155	218	154
Sun Nov 29 09:33:05 2015	1448785985	136	83	219	83
Sun Nov 29 09:33:07 2015	1448785987	61	164	225	164
Sun Nov 29 09:33:05 2015	1448785985	65	160	225	160
Sun Nov 29 09:33:02 2015	1448785982	62	164	226	164
Sun Nov 29 09:33:02 2015	1448785982	58	168	226	168
Sun Nov 29 09:33:05 2015	1448785985	63	163	226	163
Sun Nov 29 09:33:07 2015	1448785987	62	166	229	165
Sun Nov 29 09:33:05 2015	1448785985	59	170	230	170
Sun Nov 29 09:33:05 2015	1448785985	59	170	230	170
Sun Nov 29 09:33:25 2015	1448786005	149	82	231	82
Sun Nov 29 09:33:37 2015	1448786017	62	169	231	169
Sun Nov 29 09:33:07 2015	1448785987	66	165	231	165
Sun Nov 29 09:35:54 2015	1448786154	149	84	233	84
Sun Nov 29 09:35:53 2015	1448786153	64	170	234	170
Sun Nov 29 09:33:28 2015	1448786008	63	175	238	175
Sun Nov 29 09:33:25 2015	1448786005	158	84	241	82
Sun Nov 29 09:33:30 2015	1448786010	59	184	243	184
Sun Nov 29 09:33:11 2015	1448785991	57	186	243	186
Sun Nov 29 09:33:33 2015	1448786013	162	84	246	83
Sun Nov 29 09:33:02 2015	1448785982	143	104	247	104
Sun Nov 29 09:33:30 2015	1448786010	60	188	247	188
Sun Nov 29 09:33:30 2015	1448786010	60	188	248	188
Sun Nov 29 09:33:36 2015	1448786016	61	187	248	187
Sun Nov 29 09:33:25 2015	1448786005	58	191	249	191
Sun Nov 29 09:35:54 2015	1448786154	60	188	249	188
Sun Nov 29 09:33:10 2015	1448785990	58	191	249	191
Sun Nov 29 09:35:54 2015	1448786154	59	192	252	192
Sun Nov 29 09:33:21 2015	1448786001	61	191	252	191
Sun Nov 29 09:33:21 2015	1448786001	61	192	252	191
Sun Nov 29 09:33:23 2015	1448786003	59	194	253	194
Sun Nov 29 09:33:56 2015	1448786036	59	197	256	197
Sun Nov 29 09:33:24 2015	1448786004	62	194	256	194
Sun Nov 29 09:33:02 2015	1448785982	152	105	257	105
Sun Nov 29 09:36:48 2015	1448786208	170	87	257	87
Sun Nov 29 09:33:33 2015	1448786013	58	200	257	199
Sun Nov 29 09:33:02 2015	1448785982	153	105	258	105
Sun Nov 29 09:33:10 2015	1448785990	57	200	258	200
Sun Nov 29 09:33:05 2015	1448785985	175	84	258	83
Sun Nov 29 09:33:55 2015	1448786035	58	201	259	201
Sun Nov 29 09:35:54 2015	1448786154	63	197	260	197
Sun Nov 29 09:33:02 2015	1448785982	155	104	260	104
Sun Nov 29 09:33:10 2015	1448785990	60	202	262	202
Sun Nov 29 09:33:02 2015	1448785982	158	105	263	105
Sun Nov 29 09:33:12 2015	1448785992	189	78	268	78
Sun Nov 29 09:33:21 2015	1448786001	185	83	268	83
Sun Nov 29 09:33:21 2015	1448786001	187	81	268	81
Sun Nov 29 09:35:54 2015	1448786154	183	86	269	85
Sun Nov 29 09:35:55 2015	1448786155	188	83	271	83
Sun Nov 29 09:33:56 2015	1448786036	193	79	272	79
Sun Nov 29 09:33:24 2015	1448786004	195	78	273	78
Sun Nov 29 09:33:55 2015	1448786035	186	87	273	87
Sun Nov 29 09:33:02 2015	1448785982	168	107	274	107
Sun Nov 29 09:33:25 2015	1448786005	190	84	275	84
Sun Nov 29 09:35:54 2015	1448786154	197	79	276	79
Sun Nov 29 09:33:58 2015	1448786038	197	79	276	78
Sun Nov 29 09:33:11 2015	1448785991	58	225	283	225
Sun Nov 29 09:33:11 2015	1448785991	60	230	291	230
Sun Nov 29 09:34:09 2015	1448786049	210	82	292	82
Sun Nov 29 09:33:11 2015	1448785991	65	237	302	237
Sun Nov 29 09:33:57 2015	1448786037	86	216	302	216
Sun Nov 29 09:37:26 2015	1448786246	61	244	305	244
Sun Nov 29 09:33:56 2015	1448786036	99	209	309	209
Sun Nov 29 09:33:02 2015	1448785982	62	253	315	253
Sun Nov 29 09:33:57 2015	1448786037	217	99	316	98
Sun Nov 29 09:33:30 2015	1448786010	65	277	342	277
Sun Nov 29 09:36:33 2015	1448786193	253	89	343	89
Sun Nov 29 09:34:48 2015	1448786088	259	84	343	84
Sun Nov 29 09:33:30 2015	1448786010	65	281	346	281
Sun Nov 29 09:36:34 2015	1448786194	266	84	350	84
Sun Nov 29 09:35:38 2015	1448786138	283	77	360	77
Sun Nov 29 09:33:20 2015	1448786000	61	329	390	329
Sun Nov 29 09:33:20 2015	1448786000	314	81	395	80
Sun Nov 29 09:33:20 2015	1448786000	318	77	395	77
Sun Nov 29 09:34:08 2015	1448786048	61	347	408	347
Sun Nov 29 09:37:37 2015	1448786257	61	349	409	349
Sun Nov 29 09:33:01 2015	1448785981	100	312	411	312
Sun Nov 29 09:33:06 2015	1448785986	334	81	415	81
Sun Nov 29 09:36:26 2015	1448786186	61	357	418	357
Sun Nov 29 09:34:23 2015	1448786063	336	84	420	83
Sun Nov 29 09:33:36 2015	1448786016	66	355	421	355
Sun Nov 29 09:36:34 2015	1448786194	66	356	422	356
Sun Nov 29 09:33:20 2015	1448786000	353	70	423	0
Sun Nov 29 09:36:48 2015	1448786208	60	364	424	362
Sun Nov 29 09:33:06 2015	1448785986	344	81	425	80
Sun Nov 29 09:34:58 2015	1448786098	357	72	430	72
Sun Nov 29 09:36:45 2015	1448786205	352	78	430	78
Sun Nov 29 09:34:03 2015	1448786043	353	80	433	80
Sun Nov 29 09:33:20 2015	1448786000	357	77	434	76
Sun Nov 29 09:34:47 2015	1448786087	63	373	436	373
Sun Nov 29 09:36:45 2015	1448786205	61	374	436	374
Sun Nov 29 09:33:20 2015	1448786000	65	373	438	373
Sun Nov 29 09:33:06 2015	1448785986	356	87	443	87
Sun Nov 29 09:33:06 2015	1448785986	63	382	445	382
Sun Nov 29 09:33:06 2015	1448785986	63	382	445	382
Sun Nov 29 09:34:23 2015	1448786063	61	386	447	385
Sun Nov 29 09:34:47 2015	1448786087	364	84	448	83
Sun Nov 29 09:34:58 2015	1448786098	58	406	464	406
Sun Nov 29 09:33:23 2015	1448786003	58	407	465	85
Sun Nov 29 09:33:29 2015	1448786009	59	409	468	89
Sun Nov 29 09:35:21 2015	1448786121	92	377	468	377
Sun Nov 29 09:33:01 2015	1448785981	99	426	525	426
Sun Nov 29 09:33:06 2015	1448785986	330	207	537	207
Sun Nov 29 09:33:05 2015	1448785985	58	494	551	0
Sun Nov 29 09:33:06 2015	1448785986	349	211	561	211
Sun Nov 29 09:33:57 2015	1448786037	192	371	562	369
Sun Nov 29 09:33:01 2015	1448785981	99	470	569	470
Sun Nov 29 09:33:01 2015	1448785981	99	479	578	479
Sun Nov 29 09:33:05 2015	1448785985	61	519	580	0
Sun Nov 29 09:33:06 2015	1448785986	373	215	587	214
Sun Nov 29 09:33:01 2015	1448785981	100	489	589	489
Sun Nov 29 09:33:01 2015	1448785981	100	499	599	499
Sun Nov 29 09:33:01 2015	1448785981	100	503	602	503
Sun Nov 29 09:33:01 2015	1448785981	99	509	608	508
Sun Nov 29 09:33:01 2015	1448785981	99	509	608	509
Sun Nov 29 09:33:13 2015	1448785993	69	542	611	0
Sun Nov 29 09:33:01 2015	1448785981	99	514	613	514
Sun Nov 29 09:33:13 2015	1448785993	71	545	616	0
Sun Nov 29 09:33:06 2015	1448785986	364	361	725	361
Sun Nov 29 09:33:20 2015	1448786000	59	671	729	0
Sun Nov 29 09:33:20 2015	1448786000	61	704	765	0
Sun Nov 29 09:33:03 2015	1448785983	56	741	797	741
Sun Nov 29 09:33:13 2015	1448785993	58	783	841	0
Sun Nov 29 09:33:03 2015	1448785983	61	820	881	820
Sun Nov 29 09:33:07 2015	1448785987	55	860	915	860
Sun Nov 29 09:33:09 2015	1448785989	65	861	926	861
Sun Nov 29 09:33:05 2015	1448785985	63	868	931	867
Sun Nov 29 09:33:07 2015	1448785987	61	875	936	875
Sun Nov 29 09:33:05 2015	1448785985	64	877	942	877
Sun Nov 29 09:33:11 2015	1448785991	62	882	944	882
Sun Nov 29 09:33:15 2015	1448785995	62	893	955	893
Sun Nov 29 09:33:11 2015	1448785991	62	900	962	900
Sun Nov 29 09:33:16 2015	1448785996	61	903	964	903
Sun Nov 29 09:33:17 2015	1448785997	62	914	976	914
Sun Nov 29 09:33:22 2015	1448786002	58	924	982	924
Sun Nov 29 09:33:39 2015	1448786019	59	930	989	930
Sun Nov 29 09:33:20 2015	1448786000	56	935	991	0
Sun Nov 29 09:33:29 2015	1448786009	57	936	993	936
Sun Nov 29 09:33:10 2015	1448785990	60	933	993	933
Sun Nov 29 09:33:19 2015	1448785999	61	935	996	935
Sun Nov 29 09:33:52 2015	1448786032	65	933	998	932
Sun Nov 29 09:33:13 2015	1448785993	59	940	999	940
Sun Nov 29 09:33:18 2015	1448785998	61	944	1006	944
Sun Nov 29 09:33:25 2015	1448786005	63	948	1011	948
Sun Nov 29 09:34:04 2015	1448786044	60	951	1012	951
Sun Nov 29 09:33:12 2015	1448785992	61	954	1015	954
Sun Nov 29 09:33:19 2015	1448785999	57	958	1016	958
Sun Nov 29 09:33:26 2015	1448786006	67	952	1018	951
Sun Nov 29 09:33:24 2015	1448786004	60	968	1028	968
Sun Nov 29 09:33:55 2015	1448786035	67	967	1034	967
Sun Nov 29 09:33:09 2015	1448785989	58	976	1034	976
Sun Nov 29 09:33:05 2015	1448785985	162	878	1041	878
Sun Nov 29 09:34:11 2015	1448786051	58	988	1046	987
Sun Nov 29 09:33:27 2015	1448786007	60	989	1049	989
Sun Nov 29 09:33:24 2015	1448786004	58	998	1056	998
Sun Nov 29 09:34:17 2015	1448786057	63	997	1060	997
Sun Nov 29 09:34:19 2015	1448786059	62	1004	1066	1004
Sun Nov 29 09:34:14 2015	1448786054	59	1013	1072	1013
Sun Nov 29 09:33:09 2015	1448785989	66	1014	1080	1014
Sun Nov 29 09:34:42 2015	1448786082	63	1055	1117	1055
Sun Nov 29 09:34:45 2015	1448786085	59	1066	1125	1066
Sun Nov 29 09:34:50 2015	1448786090	64	1063	1127	1063
Sun Nov 29 09:33:27 2015	1448786007	54	1074	1128	1074
Sun Nov 29 09:35:41 2015	1448786141	57	1072	1129	1072
Sun Nov 29 09:36:49 2015	1448786209	57	1073	1130	1072
Sun Nov 29 09:36:12 2015	1448786172	57	1073	1130	1073
Sun Nov 29 09:33:25 2015	1448786005	58	1072	1130	1072
Sun Nov 29 09:33:26 2015	1448786006	58	1073	1131	1073
Sun Nov 29 09:33:18 2015	1448785998	57	1074	1131	1074
Sun Nov 29 09:34:10 2015	1448786050	54	1078	1132	1078
Sun Nov 29 09:35:36 2015	1448786136	60	1072	1132	1072
Sun Nov 29 09:33:30 2015	1448786010	1058	75	1133	75
Sun Nov 29 09:35:08 2015	1448786108	61	1072	1133	1072
Sun Nov 29 09:35:41 2015	1448786141	61	1073	1134	1073
Sun Nov 29 09:33:03 2015	1448785983	1059	75	1134	75
Sun Nov 29 09:34:37 2015	1448786077	54	1080	1134	1079
Sun Nov 29 09:33:42 2015	1448786022	62	1072	1134	1072
Sun Nov 29 09:35:37 2015	1448786137	1058	76	1134	75
Sun Nov 29 09:33:03 2015	1448785983	1059	76	1134	76
Sun Nov 29 09:33:41 2015	1448786021	62	1072	1135	1072
Sun Nov 29 09:33:26 2015	1448786006	61	1073	1135	1073
Sun Nov 29 09:33:23 2015	1448786003	60	1075	1135	1075
Sun Nov 29 09:34:07 2015	1448786047	53	1082	1135	1082
Sun Nov 29 09:34:40 2015	1448786080	58	1077	1135	1077
Sun Nov 29 09:33:30 2015	1448786010	61	1074	1135	0
Sun Nov 29 09:35:47 2015	1448786147	61	1075	1135	1075
Sun Nov 29 09:35:37 2015	1448786137	62	1074	1136	1074
Sun Nov 29 09:33:54 2015	1448786034	61	1074	1136	1074
Sun Nov 29 09:36:22 2015	1448786182	61	1075	1136	1075
Sun Nov 29 09:35:07 2015	1448786107	58	1077	1136	1077
Sun Nov 29 09:33:30 2015	1448786010	61	1075	1136	0
Sun Nov 29 09:35:09 2015	1448786109	60	1076	1136	1074
Sun Nov 29 09:33:24 2015	1448786004	61	1075	1136	1075
Sun Nov 29 09:34:36 2015	1448786076	58	1079	1136	1079
Sun Nov 29 09:33:30 2015	1448786010	63	1073	1136	0
Sun Nov 29 09:33:10 2015	1448785990	1058	79	1137	79
Sun Nov 29 09:34:12 2015	1448786052	58	1079	1137	1079
Sun Nov 29 09:33:16 2015	1448785996	61	1076	1137	1076
Sun Nov 29 09:36:18 2015	1448786178	61	1076	1137	1076
Sun Nov 29 09:33:36 2015	1448786016	61	1077	1137	1076
Sun Nov 29 09:34:36 2015	1448786076	54	1083	1137	1083
Sun Nov 29 09:35:34 2015	1448786134	60	1077	1137	1077
Sun Nov 29 09:35:24 2015	1448786124	62	1075	1137	1075
Sun Nov 29 09:33:18 2015	1448785998	57	1081	1138	1080
Sun Nov 29 09:33:25 2015	1448786005	61	1077	1138	1077
Sun Nov 29 09:34:11 2015	1448786051	57	1081	1138	1081
Sun Nov 29 09:33:14 2015	1448785994	59	1079	1138	1077
Sun Nov 29 09:36:44 2015	1448786204	64	1074	1138	1074
Sun Nov 29 09:35:25 2015	1448786125	61	1077	1138	1077
Sun Nov 29 09:35:37 2015	1448786137	61	1077	1138	1077
Sun Nov 29 09:37:22 2015	1448786242	62	1076	1138	1076
Sun Nov 29 09:37:15 2015	1448786235	62	1077	1139	1077
Sun Nov 29 09:36:14 2015	1448786174	58	1081	1139	1080
Sun Nov 29 09:35:09 2015	1448786109	57	1082	1139	1080
Sun Nov 29 09:33:14 2015	1448785994	66	1073	1139	1073
Sun Nov 29 09:37:34 2015	1448786254	63	1076	1139	1076
Sun Nov 29 09:36:29 2015	1448786189	61	1078	1139	1078
Sun Nov 29 09:37:30 2015	1448786250	62	1077	1139	1077
Sun Nov 29 09:33:34 2015	1448786014	62	1077	1139	1077
Sun Nov 29 09:35:42 2015	1448786142	59	1080	1139	1080
Sun Nov 29 09:33:37 2015	1448786017	57	1082	1140	1082
Sun Nov 29 09:36:14 2015	1448786174	57	1083	1140	1083
Sun Nov 29 09:36:40 2015	1448786200	58	1082	1140	1082
Sun Nov 29 09:35:36 2015	1448786136	61	1079	1140	1079
Sun Nov 29 09:34:07 2015	1448786047	57	1083	1140	1083
Sun Nov 29 09:34:41 2015	1448786081	60	1080	1140	1080
Sun Nov 29 09:35:47 2015	1448786147	61	1079	1140	1079
Sun Nov 29 09:34:42 2015	1448786082	62	1078	1140	1078
Sun Nov 29 09:35:09 2015	1448786109	64	1076	1140	1076
Sun Nov 29 09:33:42 2015	1448786022	60	1080	1140	1080
Sun Nov 29 09:34:48 2015	1448786088	1059	81	1140	81
Sun Nov 29 09:36:47 2015	1448786207	61	1080	1140	1079
Sun Nov 29 09:34:21 2015	1448786061	62	1079	1141	1079
Sun Nov 29 09:33:31 2015	1448786011	61	1080	1141	1080
Sun Nov 29 09:35:00 2015	1448786100	60	1081	1141	1081
Sun Nov 29 09:34:14 2015	1448786054	60	1081	1141	1081
Sun Nov 29 09:36:19 2015	1448786179	61	1080	1141	1080
Sun Nov 29 09:35:07 2015	1448786107	58	1083	1141	1083
Sun Nov 29 09:33:40 2015	1448786020	58	1083	1141	1083
Sun Nov 29 09:33:31 2015	1448786011	60	1081	1141	1081
Sun Nov 29 09:37:30 2015	1448786250	62	1080	1141	1080
Sun Nov 29 09:33:40 2015	1448786020	57	1084	1141	1084
Sun Nov 29 09:33:26 2015	1448786006	57	1084	1141	1084
Sun Nov 29 09:33:21 2015	1448786001	61	1080	1141	1080
Sun Nov 29 09:33:37 2015	1448786017	61	1081	1141	1081
Sun Nov 29 09:34:25 2015	1448786065	59	1082	1142	1082
Sun Nov 29 09:37:26 2015	1448786246	61	1080	1142	1080
Sun Nov 29 09:33:40 2015	1448786020	60	1081	1142	1081
Sun Nov 29 09:36:40 2015	1448786200	62	1080	1142	1080
Sun Nov 29 09:35:08 2015	1448786108	59	1082	1142	1082
Sun Nov 29 09:36:11 2015	1448786171	1054	88	1142	88
Sun Nov 29 09:36:25 2015	1448786185	60	1082	1142	1082
Sun Nov 29 09:34:35 2015	1448786075	58	1084	1142	1084
Sun Nov 29 09:33:18 2015	1448785998	61	1081	1142	1080
Sun Nov 29 09:33:28 2015	1448786008	63	1079	1142	1079
Sun Nov 29 09:35:52 2015	1448786152	63	1080	1142	1080
Sun Nov 29 09:34:19 2015	1448786059	61	1081	1142	1081
Sun Nov 29 09:34:01 2015	1448786041	66	1077	1143	1077
Sun Nov 29 09:33:17 2015	1448785997	62	1081	1143	1081
Sun Nov 29 09:33:09 2015	1448785989	63	1080	1143	1079
Sun Nov 29 09:36:25 2015	1448786185	60	1083	1143	1083
Sun Nov 29 09:36:21 2015	1448786181	60	1083	1143	1083
Sun Nov 29 09:37:29 2015	1448786249	63	1080	1143	1080
Sun Nov 29 09:35:39 2015	1448786139	57	1086	1143	1086
Sun Nov 29 09:33:16 2015	1448785996	60	1083	1143	1083
Sun Nov 29 09:37:35 2015	1448786255	58	1085	1143	1085
Sun Nov 29 09:33:11 2015	1448785991	65	1079	1143	1078
Sun Nov 29 09:34:11 2015	1448786051	60	1083	1143	1083
Sun Nov 29 09:34:14 2015	1448786054	62	1082	1144	1082
Sun Nov 29 09:33:39 2015	1448786019	60	1083	1144	1083
Sun Nov 29 09:35:52 2015	1448786152	70	1074	1144	1074
Sun Nov 29 09:33:35 2015	1448786015	62	1082	1144	1081
Sun Nov 29 09:35:00 2015	1448786100	61	1082	1144	1082
Sun Nov 29 09:37:12 2015	1448786232	60	1084	1144	1083
Sun Nov 29 09:36:17 2015	1448786177	65	1079	1144	1079
Sun Nov 29 09:34:50 2015	1448786090	66	1078	1144	1078
Sun Nov 29 09:34:38 2015	1448786078	63	1081	1144	1081
Sun Nov 29 09:33:24 2015	1448786004	61	1083	1145	1083
Sun Nov 29 09:35:34 2015	1448786134	61	1083	1145	1083
Sun Nov 29 09:33:39 2015	1448786019	60	1084	1145	1084
Sun Nov 29 09:34:02 2015	1448786042	60	1085	1145	1085
Sun Nov 29 09:36:58 2015	1448786218	59	1086	1145	1086
Sun Nov 29 09:33:21 2015	1448786001	58	1087	1145	1087
Sun Nov 29 09:33:11 2015	1448785991	65	1081	1146	1081
Sun Nov 29 09:33:56 2015	1448786036	61	1085	1146	1085
Sun Nov 29 09:34:15 2015	1448786055	62	1084	1146	1084
Sun Nov 29 09:36:48 2015	1448786208	58	1088	1146	1088
Sun Nov 29 09:34:37 2015	1448786077	60	1086	1146	1086
Sun Nov 29 09:36:44 2015	1448786204	62	1084	1146	1084
Sun Nov 29 09:36:23 2015	1448786183	57	1089	1146	1089
Sun Nov 29 09:33:54 2015	1448786034	61	1085	1146	1083
Sun Nov 29 09:37:31 2015	1448786251	62	1084	1146	1084
Sun Nov 29 09:36:25 2015	1448786185	59	1088	1146	1088
Sun Nov 29 09:34:17 2015	1448786057	60	1086	1146	1086
Sun Nov 29 09:36:41 2015	1448786201	63	1084	1146	1083
Sun Nov 29 09:35:39 2015	1448786139	60	1086	1147	1086
Sun Nov 29 09:33:36 2015	1448786016	64	1083	1147	1082
Sun Nov 29 09:33:18 2015	1448785998	62	1085	1147	1084
Sun Nov 29 09:33:09 2015	1448785989	65	1082	1147	1082
Sun Nov 29 09:34:25 2015	1448786065	58	1088	1147	1088
Sun Nov 29 09:33:31 2015	1448786011	60	1087	1147	1086
Sun Nov 29 09:34:05 2015	1448786045	65	1082	1147	1082
Sun Nov 29 09:33:15 2015	1448785995	61	1086	1147	1086
Sun Nov 29 09:37:35 2015	1448786255	62	1085	1147	1082
Sun Nov 29 09:33:30 2015	1448786010	69	1079	1148	1079
Sun Nov 29 09:33:14 2015	1448785994	61	1087	1148	1087
Sun Nov 29 09:36:45 2015	1448786205	62	1086	1148	1086
Sun Nov 29 09:33:34 2015	1448786014	61	1088	1148	1087
Sun Nov 29 09:37:31 2015	1448786251	62	1087	1149	1085
Sun Nov 29 09:36:48 2015	1448786208	63	1086	1149	1086
Sun Nov 29 09:35:25 2015	1448786125	61	1088	1149	1088
Sun Nov 29 09:37:30 2015	1448786250	61	1088	1149	1088
Sun Nov 29 09:34:58 2015	1448786098	61	1088	1149	1088
Sun Nov 29 09:35:42 2015	1448786142	68	1081	1149	1081
Sun Nov 29 09:36:21 2015	1448786181	62	1088	1149	1087
Sun Nov 29 09:33:55 2015	1448786035	67	1082	1149	1082
Sun Nov 29 09:35:29 2015	1448786129	62	1087	1149	1087
Sun Nov 29 09:35:05 2015	1448786105	62	1088	1150	1088
Sun Nov 29 09:34:22 2015	1448786062	61	1089	1150	1089
Sun Nov 29 09:34:45 2015	1448786085	62	1088	1150	1088
Sun Nov 29 09:35:43 2015	1448786143	65	1085	1150	1085
Sun Nov 29 09:35:00 2015	1448786100	59	1091	1150	1091
Sun Nov 29 09:34:42 2015	1448786082	66	1085	1150	1085
Sun Nov 29 09:33:32 2015	1448786012	61	1090	1151	1090
Sun Nov 29 09:34:47 2015	1448786087	68	1083	1151	1083
Sun Nov 29 09:33:27 2015	1448786007	60	1091	1152	1091
Sun Nov 29 09:33:57 2015	1448786037	63	1089	1152	1088
Sun Nov 29 09:37:33 2015	1448786253	63	1088	1152	1088
Sun Nov 29 09:33:21 2015	1448786001	65	1087	1152	1087
Sun Nov 29 09:34:04 2015	1448786044	66	1086	1152	1086
Sun Nov 29 09:36:44 2015	1448786204	64	1089	1153	1088
Sun Nov 29 09:37:47 2015	1448786267	69	1084	1153	1083
Sun Nov 29 09:33:21 2015	1448786001	74	1080	1154	1080
Sun Nov 29 09:34:19 2015	1448786059	65	1089	1154	1089
Sun Nov 29 09:35:29 2015	1448786129	63	1091	1154	1090
Sun Nov 29 09:37:51 2015	1448786271	71	1085	1157	1085
Sun Nov 29 09:33:24 2015	1448786004	61	1097	1157	1097
Sun Nov 29 09:33:22 2015	1448786002	72	1085	1157	1085
Sun Nov 29 09:36:04 2015	1448786164	81	1077	1157	1076
Sun Nov 29 09:37:34 2015	1448786254	65	1093	1158	1093
Sun Nov 29 09:33:52 2015	1448786032	77	1082	1158	1081
Sun Nov 29 09:33:08 2015	1448785988	63	1097	1160	1097
Sun Nov 29 09:33:14 2015	1448785994	65	1096	1161	1096
Sun Nov 29 09:36:28 2015	1448786188	60	1101	1161	1101
Sun Nov 29 09:33:08 2015	1448785988	64	1097	1161	1097
Sun Nov 29 09:33:41 2015	1448786021	57	1106	1163	1106
Sun Nov 29 09:34:39 2015	1448786079	60	1106	1166	1106
Sun Nov 29 09:35:41 2015	1448786141	61	1107	1168	1106
Sun Nov 29 09:35:53 2015	1448786153	61	1110	1171	1110
Sun Nov 29 09:33:41 2015	1448786021	59	1116	1175	1113
Sun Nov 29 09:35:35 2015	1448786135	64	1113	1176	1108
Sun Nov 29 09:36:57 2015	1448786217	100	1084	1184	1083
Sun Nov 29 09:35:53 2015	1448786153	64	1128	1191	1128
Sun Nov 29 09:35:53 2015	1448786153	65	1136	1201	1136
Sun Nov 29 09:35:53 2015	1448786153	1121	82	1203	82
Sun Nov 29 09:35:25 2015	1448786125	61	1142	1203	1142
Sun Nov 29 09:33:35 2015	1448786015	62	1143	1204	1142
Sun Nov 29 09:36:13 2015	1448786173	62	1145	1207	1145
Sun Nov 29 09:36:11 2015	1448786171	62	1147	1209	1147
Sun Nov 29 09:33:20 2015	1448786000	1127	84	1211	84
Sun Nov 29 09:35:45 2015	1448786145	62	1149	1211	1149
Sun Nov 29 09:35:02 2015	1448786102	63	1152	1215	1152
Sun Nov 29 09:36:17 2015	1448786177	61	1157	1218	1157
Sun Nov 29 09:36:19 2015	1448786179	61	1158	1218	1157
Sun Nov 29 09:36:23 2015	1448786183	60	1164	1224	1164
Sun Nov 29 09:33:29 2015	1448786009	63	1164	1227	1164
Sun Nov 29 09:36:06 2015	1448786166	59	1176	1234	1176
Sun Nov 29 09:36:32 2015	1448786192	61	1178	1239	1178
Sun Nov 29 09:36:08 2015	1448786168	65	1179	1245	1179
Sun Nov 29 09:33:25 2015	1448786005	173	1082	1255	1082
Sun Nov 29 09:36:46 2015	1448786206	63	1202	1265	1202
Sun Nov 29 09:36:38 2015	1448786198	78	1192	1270	1192
Sun Nov 29 09:35:48 2015	1448786148	61	1211	1272	1211
Sun Nov 29 09:36:28 2015	1448786188	60	1216	1276	1216
